tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
AFP	This study		0.3	165.9	25	Y2102-4a_LP-DIR-AF	lancaste 2022-04-19 15:51:01	2.14E-06	1.40E-08	7.02E-09	4.79E-09	8	273	Y2102-4a_LP-DIR-AF-87	LT-AF-Z:LP-DIR-AF	g	87	pmagpy-4.2.50	Y2102-4a	u	0.025	0	0	0	9	273
AFP	This study		0.4	166	25.1	Y2102-4a_LP-DIR-AF	lancaste 2022-04-19 15:53:19	1.65E-06	1.16E-08	7.16E-09	3.71E-09	8	273	Y2102-4a_LP-DIR-AF-88	LT-AF-Z:LP-DIR-AF	g	88	pmagpy-4.2.50	Y2102-4a	u	0.03	0	0	0	1	273
AFP	This study		0.3	166.8	24.6	Y2102-4a_LP-DIR-AF	lancaste 2022-04-19 15:55:39	1.23E-06	8.00E-09	3.41E-09	6.88E-09	8	273	Y2102-4a_LP-DIR-AF-89	LT-AF-Z:LP-DIR-AF	g	89	pmagpy-4.2.50	Y2102-4a	u	0.04	0	0	0	11	273
AFP	This study		0.3	167.7	25.1	Y2102-4a_LP-DIR-AF	lancaste 2022-04-19 15:57:57	9.42E-07	5.40E-09	3.61E-09	2.17E-09	8	273	Y2102-4a_LP-DIR-AF-90	LT-AF-Z:LP-DIR-AF	g	9	pmagpy-4.2.50	Y2102-4a	u	0.05	0	0	0	12	273
AFP	This study		0.4	166.3	24.8	Y2102-4a_LP-DIR-AF	lancaste 2022-04-19 16:00:15	7.40E-07	5.05E-09	3.45E-09	1.81E-09	8	273	Y2102-4a_LP-DIR-AF-91	LT-AF-Z:LP-DIR-AF	g	91	pmagpy-4.2.50	Y2102-4a	u	0.06	0	0	0	13	273
AFP	This study		0.4	168.7	25.2	Y2102-4a_LP-DIR-AF	lancaste 2022-04-19 16:02:34	4.99E-07	2.45E-09	3.32E-09	1.27E-09	8	273	Y2102-4a_LP-DIR-AF-92	LT-AF-Z:LP-DIR-AF	g	92	pmagpy-4.2.50	Y2102-4a	u	0.08	0	0	0	14	273
AFP	This study		0.6	155.4	8.4	Y2102-5a_LP-DIR-T	lancaste 2022-03-24 15:32:13	2.05E-06	1.99E-08	1.47E-08	7.63E-09	8	273	Y2102-5a_LP-DIR-T-93	LT-NO:LP-DIR-T	g	93	pmagpy-4.2.50	Y2102-5a	u	0	0	0	0		273
AFP	This study		1.1	154.3	7.9	Y2102-5a_LP-DIR-T	lancaste 2022-04-27 15:04:19	2.04E-06	1.69E-08	3.43E-08	1.66E-08	8	273	Y2102-5a_LP-DIR-T-94	LT-NO:LP-DIR-T	g	94	pmagpy-4.2.50	Y2102-5a	u	0	0	0	0	1	273
AFP	This study		2	155.4	8.9	Y2102-5a_LP-DIR-T	lancaste 2022-04-28 11:59:40	1.75E-06	2.38E-08	5.47E-08	1.35E-08	8	273	Y2102-5a_LP-DIR-T-95	LT-T-Z:LP-DIR-T	g	95	pmagpy-4.2.50	Y2102-5a	u	0	0	0	0	2	373
AFP	This study		1.2	153.7	9.2	Y2102-5a_LP-DIR-T	lancaste 2022-04-28 15:10:11	1.48E-06	1.32E-08	2.74E-08	1.13E-08	8	273	Y2102-5a_LP-DIR-T-96	LT-T-Z:LP-DIR-T	g	96	pmagpy-4.2.50	Y2102-5a	u	0	0	0	0	3	473
AFP	This study		1.1	155.4	9.3	Y2102-5a_LP-DIR-T	lancaste 2022-04-28 18:45:19	1.40E-06	1.02E-08	2.31E-08	1.00E-08	8	273	Y2102-5a_LP-DIR-T-97	LT-T-Z:LP-DIR-T	g	97	pmagpy-4.2.50	Y2102-5a	u	0	0	0	0	4	523
AFP	This study		0.8	155.3	9.4	Y2102-5a_LP-DIR-T	lancaste 2022-04-29 17:23:04	1.36E-06	8.72E-09	1.57E-08	8.96E-09	8	273	Y2102-5a_LP-DIR-T-98	LT-T-Z:LP-DIR-T	g	98	pmagpy-4.2.50	Y2102-5a	u	0	0	0	0	5	573
AFP	This study		0.7	153.7	9.6	Y2102-5a_LP-DIR-T	lancaste 2022-05-02 14:52:14	1.15E-06	6.81E-09	1.07E-08	7.18E-09	8	273	Y2102-5a_LP-DIR-T-99	LT-T-Z:LP-DIR-T	g	99	pmagpy-4.2.50	Y2102-5a	u	0	0	0	0	6	623
AFP	This study		1.1	154.5	9.6	Y2102-5a_LP-DIR-T	lancaste 2022-05-02 18:42:57	1.15E-06	1.28E-08	1.70E-08	7.77E-09	8	273	Y2102-5a_LP-DIR-T-100	LT-T-Z:LP-DIR-T	g	1	pmagpy-4.2.50	Y2102-5a	u	0	0	0	0	7	673
AFP	This study		0.8	151.3	8.5	Y2102-5a_LP-DIR-T	lancaste 2022-05-03 18:32:26	1.92E-07	2.86E-09	1.88E-09	9.15E-10	8	273	Y2102-5a_LP-DIR-T-101	LT-T-Z:LP-DIR-T	g	101	pmagpy-4.2.50	Y2102-5a	u	0	0	0	0	8	723
AFP	This study		0.9	157.3	5.8	Y2102-5a_LP-DIR-T	lancaste 2022-05-03 22:27:03	4.98E-08	4.39E-10	4.46E-10	5.69E-10	8	273	Y2102-5a_LP-DIR-T-102	LT-T-Z:LP-DIR-T	g	102	pmagpy-4.2.50	Y2102-5a	u	0	0	0	0	9	748
AFP	This study		0.7	159.1	5.6	Y2102-5a_LP-DIR-T	lancaste 2022-05-05 11:31:47	3.24E-08	3.02E-10	2.78E-10	2.05E-10	8	273	Y2102-5a_LP-DIR-T-103	LT-T-Z:LP-DIR-T	g	103	pmagpy-4.2.50	Y2102-5a	u	0	0	0	0	1	773
AFP	This study		0.5	158.2	4.1	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:18:20	1.09E-06	1.15E-08	7.09E-09	2.84E-09	8	273	Y2102-5b_LP-DIR-AF-104	LT-NO:LP-DIR-AF	g	104	pmagpy-4.2.50	Y2102-5b	u	0	0	0	0		273
AFP	This study		0.4	158.2	4.1	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:20:38	1.08E-06	9.96E-09	5.53E-09	3.36E-09	8	273	Y2102-5b_LP-DIR-AF-105	LT-AF-Z:LP-DIR-AF	g	105	pmagpy-4.2.50	Y2102-5b	u	0.0025	0	0	0	1	273
AFP	This study		0.3	158.3	4.2	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:22:57	1.06E-06	9.01E-09	3.70E-09	3.31E-09	8	273	Y2102-5b_LP-DIR-AF-106	LT-AF-Z:LP-DIR-AF	g	106	pmagpy-4.2.50	Y2102-5b	u	0.005	0	0	0	2	273
AFP	This study		0.4	158	4.4	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:25:15	1.01E-06	9.46E-09	4.03E-09	3.13E-09	8	273	Y2102-5b_LP-DIR-AF-107	LT-AF-Z:LP-DIR-AF	g	107	pmagpy-4.2.50	Y2102-5b	u	0.0075	0	0	0	3	273
AFP	This study		0.5	158.1	4.5	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:27:33	9.26E-07	7.91E-09	6.50E-09	2.83E-09	8	273	Y2102-5b_LP-DIR-AF-108	LT-AF-Z:LP-DIR-AF	g	108	pmagpy-4.2.50	Y2102-5b	u	0.01	0	0	0	4	273
AFP	This study		0.4	157.8	4.7	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:29:50	8.36E-07	7.80E-09	3.37E-09	2.61E-09	8	273	Y2102-5b_LP-DIR-AF-109	LT-AF-Z:LP-DIR-AF	g	109	pmagpy-4.2.50	Y2102-5b	u	0.0125	0	0	0	5	273
AFP	This study		0.4	158	4.7	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:32:08	7.49E-07	7.05E-09	3.26E-09	2.36E-09	8	273	Y2102-5b_LP-DIR-AF-110	LT-AF-Z:LP-DIR-AF	g	11	pmagpy-4.2.50	Y2102-5b	u	0.015	0	0	0	6	273
AFP	This study		0.4	158.2	5	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:34:26	6.13E-07	5.61E-09	3.24E-09	1.96E-09	8	273	Y2102-5b_LP-DIR-AF-111	LT-AF-Z:LP-DIR-AF	g	111	pmagpy-4.2.50	Y2102-5b	u	0.02	0	0	0	7	273
AFP	This study		0.4	158.5	5.1	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:36:45	5.11E-07	4.71E-09	2.31E-09	1.63E-09	8	273	Y2102-5b_LP-DIR-AF-112	LT-AF-Z:LP-DIR-AF	g	112	pmagpy-4.2.50	Y2102-5b	u	0.025	0	0	0	8	273
AFP	This study		0.4	158	5.9	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:39:03	4.12E-07	3.60E-09	1.72E-09	1.33E-09	8	273	Y2102-5b_LP-DIR-AF-113	LT-AF-Z:LP-DIR-AF	g	113	pmagpy-4.2.50	Y2102-5b	u	0.03	0	0	0	9	273
AFP	This study		0.5	159.1	5.6	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:41:21	3.11E-07	3.00E-09	1.85E-09	1.01E-09	8	273	Y2102-5b_LP-DIR-AF-114	LT-AF-Z:LP-DIR-AF	g	114	pmagpy-4.2.50	Y2102-5b	u	0.04	0	0	0	1	273
AFP	This study		0.6	159.8	6.1	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:43:39	2.36E-07	2.41E-09	1.85E-09	7.68E-10	8	273	Y2102-5b_LP-DIR-AF-115	LT-AF-Z:LP-DIR-AF	g	115	pmagpy-4.2.50	Y2102-5b	u	0.05	0	0	0	11	273
AFP	This study		0.4	159.3	6	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:45:57	1.86E-07	1.71E-09	8.11E-10	6.22E-10	8	273	Y2102-5b_LP-DIR-AF-116	LT-AF-Z:LP-DIR-AF	g	116	pmagpy-4.2.50	Y2102-5b	u	0.06	0	0	0	12	273
AFP	This study		0.4	160.2	6.4	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:48:17	1.54E-07	1.40E-09	5.47E-10	4.96E-10	8	273	Y2102-5b_LP-DIR-AF-117	LT-AF-Z:LP-DIR-AF	g	117	pmagpy-4.2.50	Y2102-5b	u	0.07	0	0	0	13	273
AFP	This study		0.3	158.4	7.4	Y2102-5b_LP-DIR-AF	lancaste 2022-03-23 14:50:35	1.28E-07	1.01E-09	6.59E-10	4.22E-10	8	273	Y2102-5b_LP-DIR-AF-118	LT-AF-Z:LP-DIR-AF	g	118	pmagpy-4.2.50	Y2102-5b	u	0.08	0	0	0	14	273
AFP	This study		0.4	155.2	-1.4	Y2102-6a_LP-DIR-AF	lancaste 2022-03-24 15:34:27	2.36E-06	2.20E-08	1.01E-08	6.28E-09	8	273	Y2102-6a_LP-DIR-AF-119	LT-NO:LP-DIR-AF	g	119	pmagpy-4.2.50	Y2102-6a	u	0	0	0	0		273
AFP	This study		0.5	155.7	-1.7	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:11:26	2.35E-06	2.26E-08	1.42E-08	6.58E-09	8	273	Y2102-6a_LP-DIR-AF-120	LT-NO:LP-DIR-AF	g	12	pmagpy-4.2.50	Y2102-6a	u	0	0	0	0	1	273
AFP	This study		0.4	155.8	-2	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:13:49	2.32E-06	1.90E-08	1.14E-08	5.44E-09	8	273	Y2102-6a_LP-DIR-AF-121	LT-AF-Z:LP-DIR-AF	g	121	pmagpy-4.2.50	Y2102-6a	u	0.0025	0	0	0	2	273
AFP	This study		0.3	155.9	-2	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:16:12	2.21E-06	1.74E-08	6.80E-09	5.32E-09	8	273	Y2102-6a_LP-DIR-AF-122	LT-AF-Z:LP-DIR-AF	g	122	pmagpy-4.2.50	Y2102-6a	u	0.005	0	0	0	3	273
AFP	This study		0.5	155.7	-1.8	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:18:35	2.04E-06	1.81E-08	1.23E-08	4.89E-09	8	273	Y2102-6a_LP-DIR-AF-123	LT-AF-Z:LP-DIR-AF	g	123	pmagpy-4.2.50	Y2102-6a	u	0.0075	0	0	0	4	273
AFP	This study		0.4	155.7	-1.7	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:20:57	1.81E-06	1.64E-08	8.42E-09	4.35E-09	8	273	Y2102-6a_LP-DIR-AF-124	LT-AF-Z:LP-DIR-AF	g	124	pmagpy-4.2.50	Y2102-6a	u	0.01	0	0	0	5	273
AFP	This study		0.4	155.6	-1.7	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:23:19	1.56E-06	1.28E-08	6.72E-09	3.72E-09	8	273	Y2102-6a_LP-DIR-AF-125	LT-AF-Z:LP-DIR-AF	g	125	pmagpy-4.2.50	Y2102-6a	u	0.0125	0	0	0	6	273
AFP	This study		0.5	155.4	-1.6	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:25:42	1.32E-06	1.12E-08	8.92E-09	3.18E-09	8	273	Y2102-6a_LP-DIR-AF-126	LT-AF-Z:LP-DIR-AF	g	126	pmagpy-4.2.50	Y2102-6a	u	0.015	0	0	0	7	273
AFP	This study		0.2	155.5	-1.6	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:28:05	9.82E-07	7.38E-09	2.45E-09	2.40E-09	8	273	Y2102-6a_LP-DIR-AF-127	LT-AF-Z:LP-DIR-AF	g	127	pmagpy-4.2.50	Y2102-6a	u	0.02	0	0	0	8	273
AFP	This study		0.3	155.6	-1.3	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:30:28	7.56E-07	5.57E-09	3.74E-09	1.83E-09	8	273	Y2102-6a_LP-DIR-AF-128	LT-AF-Z:LP-DIR-AF	g	128	pmagpy-4.2.50	Y2102-6a	u	0.025	0	0	0	9	273
AFP	This study		0.5	155.8	-1	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:32:50	5.73E-07	4.63E-09	3.84E-09	1.39E-09	8	273	Y2102-6a_LP-DIR-AF-129	LT-AF-Z:LP-DIR-AF	g	129	pmagpy-4.2.50	Y2102-6a	u	0.03	0	0	0	1	273
AFP	This study		0.4	156.7	-1.1	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:35:14	4.24E-07	3.68E-09	1.75E-09	1.07E-09	8	273	Y2102-6a_LP-DIR-AF-130	LT-AF-Z:LP-DIR-AF	g	13	pmagpy-4.2.50	Y2102-6a	u	0.04	0	0	0	11	273
AFP	This study		0.2	166.7	0.2	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:37:37	3.12E-07	2.55E-09	7.94E-10	7.32E-10	8	273	Y2102-6a_LP-DIR-AF-131	LT-AF-Z:LP-DIR-AF	g	131	pmagpy-4.2.50	Y2102-6a	u	0.05	0	0	0	12	273
AFP	This study		0.5	160	-0.7	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:39:59	2.65E-07	2.32E-09	1.69E-09	6.55E-10	8	273	Y2102-6a_LP-DIR-AF-132	LT-AF-Z:LP-DIR-AF	g	132	pmagpy-4.2.50	Y2102-6a	u	0.06	0	0	0	13	273
AFP	This study		0.4	158.8	-0.4	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:42:23	2.40E-07	2.01E-09	1.09E-09	5.85E-10	8	273	Y2102-6a_LP-DIR-AF-133	LT-AF-Z:LP-DIR-AF	g	133	pmagpy-4.2.50	Y2102-6a	u	0.07	0	0	0	14	273
AFP	This study		0.5	161.9	-0.1	Y2102-6a_LP-DIR-AF	lancaste 2022-04-05 13:44:46	1.98E-07	1.77E-09	1.41E-09	4.73E-10	8	273	Y2102-6a_LP-DIR-AF-134	LT-AF-Z:LP-DIR-AF	g	134	pmagpy-4.2.50	Y2102-6a	u	0.08	0	0	0	15	273
AFP	This study		0.5	164	21.2	Y2102-7a_LP-DIR-AF	lancaste 2022-03-24 15:36:35	3.02E-06	3.07E-08	1.27E-08	1.88E-08	8	273	Y2102-7a_LP-DIR-AF-135	LT-NO:LP-DIR-AF	g	135	pmagpy-4.2.50	Y2102-7a	u	0	0	0	0		273
AFP	This study		0.5	164.7	21.3	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 16:41:12	3.02E-06	2.24E-08	1.30E-08	2.14E-08	8	273	Y2102-7a_LP-DIR-AF-136	LT-NO:LP-DIR-AF	g	136	pmagpy-4.2.50	Y2102-7a	u	0	0	0	0	1	273
AFP	This study		0.3	164.6	21.2	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 16:43:31	3.01E-06	1.84E-08	7.51E-09	1.32E-08	8	273	Y2102-7a_LP-DIR-AF-137	LT-AF-Z:LP-DIR-AF	g	137	pmagpy-4.2.50	Y2102-7a	u	0.0025	0	0	0	2	273
AFP	This study		0.3	164.8	21.3	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 16:45:49	2.95E-06	1.90E-08	8.42E-09	1.25E-08	8	273	Y2102-7a_LP-DIR-AF-138	LT-AF-Z:LP-DIR-AF	g	138	pmagpy-4.2.50	Y2102-7a	u	0.005	0	0	0	3	273
AFP	This study		0.4	164.9	21.5	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 16:48:07	2.84E-06	1.87E-08	9.33E-09	1.22E-08	8	273	Y2102-7a_LP-DIR-AF-139	LT-AF-Z:LP-DIR-AF	g	139	pmagpy-4.2.50	Y2102-7a	u	0.0075	0	0	0	4	273
AFP	This study		0.3	164.9	21.6	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 16:50:26	2.69E-06	1.70E-08	5.80E-09	1.14E-08	8	273	Y2102-7a_LP-DIR-AF-140	LT-AF-Z:LP-DIR-AF	g	14	pmagpy-4.2.50	Y2102-7a	u	0.01	0	0	0	5	273
AFP	This study		0.4	165.1	21.7	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 16:52:44	2.48E-06	1.45E-08	1.09E-08	1.05E-08	8	273	Y2102-7a_LP-DIR-AF-141	LT-AF-Z:LP-DIR-AF	g	141	pmagpy-4.2.50	Y2102-7a	u	0.0125	0	0	0	6	273
AFP	This study		0.5	165	21.8	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 16:55:19	2.24E-06	1.54E-08	1.28E-08	9.23E-09	8	273	Y2102-7a_LP-DIR-AF-142	LT-AF-Z:LP-DIR-AF	g	142	pmagpy-4.2.50	Y2102-7a	u	0.015	0	0	0	7	273
AFP	This study		0.3	165.3	22	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 16:57:38	1.79E-06	1.22E-08	4.60E-09	7.14E-09	8	273	Y2102-7a_LP-DIR-AF-143	LT-AF-Z:LP-DIR-AF	g	143	pmagpy-4.2.50	Y2102-7a	u	0.02	0	0	0	8	273
AFP	This study		0.3	165.4	21.8	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 16:59:57	1.47E-06	8.59E-09	5.49E-09	5.67E-09	8	273	Y2102-7a_LP-DIR-AF-144	LT-AF-Z:LP-DIR-AF	g	144	pmagpy-4.2.50	Y2102-7a	u	0.025	0	0	0	9	273
AFP	This study		0.3	165.4	22.2	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 17:02:15	1.17E-06	7.47E-09	1.62E-09	4.35E-09	8	273	Y2102-7a_LP-DIR-AF-145	LT-AF-Z:LP-DIR-AF	g	145	pmagpy-4.2.50	Y2102-7a	u	0.03	0	0	0	1	273
AFP	This study		0.4	165.8	21.7	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 17:04:33	9.46E-07	5.55E-09	4.74E-09	3.47E-09	8	273	Y2102-7a_LP-DIR-AF-146	LT-AF-Z:LP-DIR-AF	g	146	pmagpy-4.2.50	Y2102-7a	u	0.04	0	0	0	11	273
AFP	This study		0.4	166.5	22.2	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 17:06:52	7.68E-07	4.58E-09	3.78E-09	2.73E-09	8	273	Y2102-7a_LP-DIR-AF-147	LT-AF-Z:LP-DIR-AF	g	147	pmagpy-4.2.50	Y2102-7a	u	0.05	0	0	0	12	273
AFP	This study		0.3	165.6	21.6	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 17:09:11	6.48E-07	3.85E-09	2.18E-09	2.26E-09	8	273	Y2102-7a_LP-DIR-AF-148	LT-AF-Z:LP-DIR-AF	g	148	pmagpy-4.2.50	Y2102-7a	u	0.06	0	0	0	13	273
AFP	This study		0.3	171.4	22.4	Y2102-7a_LP-DIR-AF	lancaste 2022-04-21 17:11:30	4.87E-07	2.53E-09	2.34E-09	1.62E-09	8	273	Y2102-7a_LP-DIR-AF-149	LT-AF-Z:LP-DIR-AF	g	149	pmagpy-4.2.50	Y2102-7a	u	0.08	0	0	0	14	273
AFP	This study		0.4	155.3	14.3	Y2102-8a_LP-DIR-AF	lancaste 2022-03-24 15:38:59	6.29E-06	4.87E-08	2.64E-08	2.34E-08	8	273	Y2102-8a_LP-DIR-AF-150	LT-NO:LP-DIR-AF	g	15	pmagpy-4.2.50	Y2102-8a	u	0	0	0	0		273
AFP	This study		0.5	156.5	14.3	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 13:46:53	6.27E-06	5.51E-08	3.74E-08	2.48E-08	8	273	Y2102-8a_LP-DIR-AF-151	LT-NO:LP-DIR-AF	g	151	pmagpy-4.2.50	Y2102-8a	u	0	0	0	0	1	273
AFP	This study		0.6	156.7	14.2	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 13:49:15	6.25E-06	5.77E-08	5.12E-08	1.82E-08	8	273	Y2102-8a_LP-DIR-AF-152	LT-AF-Z:LP-DIR-AF	g	152	pmagpy-4.2.50	Y2102-8a	u	0.0025	0	0	0	2	273
AFP	This study		0.3	156.8	14.2	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 13:51:37	6.11E-06	4.73E-08	1.84E-08	1.78E-08	8	273	Y2102-8a_LP-DIR-AF-153	LT-AF-Z:LP-DIR-AF	g	153	pmagpy-4.2.50	Y2102-8a	u	0.005	0	0	0	3	273
AFP	This study		0.6	157	14.3	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 13:54:00	5.85E-06	5.30E-08	4.46E-08	1.69E-08	8	273	Y2102-8a_LP-DIR-AF-154	LT-AF-Z:LP-DIR-AF	g	154	pmagpy-4.2.50	Y2102-8a	u	0.0075	0	0	0	4	273
AFP	This study		0.5	157	14.3	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 13:56:22	5.42E-06	4.26E-08	3.71E-08	1.55E-08	8	273	Y2102-8a_LP-DIR-AF-155	LT-AF-Z:LP-DIR-AF	g	155	pmagpy-4.2.50	Y2102-8a	u	0.01	0	0	0	5	273
AFP	This study		0.5	157	14.4	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 13:58:44	4.86E-06	4.23E-08	2.78E-08	1.37E-08	8	273	Y2102-8a_LP-DIR-AF-156	LT-AF-Z:LP-DIR-AF	g	156	pmagpy-4.2.50	Y2102-8a	u	0.0125	0	0	0	6	273
AFP	This study		0.4	157	14.4	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 14:00:59	4.23E-06	3.46E-08	2.32E-08	1.18E-08	8	273	Y2102-8a_LP-DIR-AF-157	LT-AF-Z:LP-DIR-AF	g	157	pmagpy-4.2.50	Y2102-8a	u	0.015	0	0	0	7	273
AFP	This study		0.4	157.2	14.6	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 14:03:13	3.17E-06	2.55E-08	1.14E-08	8.60E-09	8	273	Y2102-8a_LP-DIR-AF-158	LT-AF-Z:LP-DIR-AF	g	158	pmagpy-4.2.50	Y2102-8a	u	0.02	0	0	0	8	273
AFP	This study		0.5	157.4	14.6	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 14:05:28	2.47E-06	2.00E-08	1.55E-08	6.55E-09	8	273	Y2102-8a_LP-DIR-AF-159	LT-AF-Z:LP-DIR-AF	g	159	pmagpy-4.2.50	Y2102-8a	u	0.025	0	0	0	9	273
AFP	This study		0.4	157.5	14.7	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 14:07:43	1.90E-06	1.41E-08	1.15E-08	4.98E-09	8	273	Y2102-8a_LP-DIR-AF-160	LT-AF-Z:LP-DIR-AF	g	16	pmagpy-4.2.50	Y2102-8a	u	0.03	0	0	0	1	273
AFP	This study		0.4	160.1	14.6	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 14:09:58	1.46E-06	1.10E-08	8.52E-09	3.74E-09	8	273	Y2102-8a_LP-DIR-AF-161	LT-AF-Z:LP-DIR-AF	g	161	pmagpy-4.2.50	Y2102-8a	u	0.04	0	0	0	11	273
AFP	This study		0.5	158.4	14.9	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 14:12:13	1.15E-06	9.11E-09	8.19E-09	2.90E-09	8	273	Y2102-8a_LP-DIR-AF-162	LT-AF-Z:LP-DIR-AF	g	162	pmagpy-4.2.50	Y2102-8a	u	0.05	0	0	0	12	273
AFP	This study		0.5	162.9	15.2	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 14:14:27	9.37E-07	7.92E-09	6.36E-09	2.31E-09	8	273	Y2102-8a_LP-DIR-AF-163	LT-AF-Z:LP-DIR-AF	g	163	pmagpy-4.2.50	Y2102-8a	u	0.06	0	0	0	13	273
AFP	This study		0.4	158.4	14.6	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 14:16:42	8.15E-07	6.54E-09	4.68E-09	1.96E-09	8	273	Y2102-8a_LP-DIR-AF-164	LT-AF-Z:LP-DIR-AF	g	164	pmagpy-4.2.50	Y2102-8a	u	0.07	0	0	0	14	273
AFP	This study		0.6	160	14.9	Y2102-8a_LP-DIR-AF	lancaste 2022-04-05 14:18:58	6.87E-07	5.62E-09	5.79E-09	1.67E-09	8	273	Y2102-8a_LP-DIR-AF-165	LT-AF-Z:LP-DIR-AF	g	165	pmagpy-4.2.50	Y2102-8a	u	0.08	0	0	0	15	273
AFP	This study		0.3	185.7	14.6	Y211-1a_LP-DIR-T		6.13E-05	3.18E-07	2.06E-07	2.19E-07	8	273	Y211-1a_LP-DIR-T-1	LT-NO:LP-DIR-T	g	166	pmagpy-4.2.50	Y211-1a	u	0	0	0	0		273
AFP	This study		0.6	184.5	14.4	Y211-1a_LP-DIR-T	lancaste 2022-07-06 10:03:20	6.13E-05	3.78E-07	4.01E-07	3.81E-07	8	273	Y211-1a_LP-DIR-T-2	LT-NO:LP-DIR-T	g	167	pmagpy-4.2.50	Y211-1a	u	0	0	0	0	1	296.2
AFP	This study		1.3	184.3	14.2	Y211-1a_LP-DIR-T	lancaste 2022-07-06 13:01:07	6.13E-05	4.13E-07	1.30E-06	3.51E-07	8	273	Y211-1a_LP-DIR-T-3	LT-T-Z:LP-DIR-T	g	168	pmagpy-4.2.50	Y211-1a	u	0	0	0	0	2	373
AFP	This study		1	184.5	14.4	Y211-1a_LP-DIR-T	lancaste 2022-07-06 15:51:27	6.10E-05	3.42E-07	9.87E-07	3.55E-07	8	273	Y211-1a_LP-DIR-T-4	LT-T-Z:LP-DIR-T	g	169	pmagpy-4.2.50	Y211-1a	u	0	0	0	0	3	473
AFP	This study		1	183.7	14.5	Y211-1a_LP-DIR-T	lancaste 2022-07-08 09:53:34	6.11E-05	4.01E-07	9.16E-07	4.03E-07	8	273	Y211-1a_LP-DIR-T-5	LT-T-Z:LP-DIR-T	g	17	pmagpy-4.2.50	Y211-1a	u	0	0	0	0	4	573
